id,quest_id,seq_index,text
1290,1360,0,在{0xFFFFFF00}[ 苦痛之房 ]{END}击退{0xFFFFFF00}[ 魔眼 ]{END}之后，收集{0xFFFFFF00}[ 35个痛苦的粘液 ]{END}拿给{0xFFFFFF00}[ 武艺僧长经 ]{END}。
1291,1361,0,在{0xFFFFFF00}[苦痛之房]{END}击退{0xFFFFFF00}[50只侵蚀岩石怪]{END}之后，回到{0xFFFFFF00}[武艺僧长经]{END}处。
1292,1362,0,在{0xFFFFFF00}[苦痛之房]{END}击退{0xFFFFFF00}[侵蚀岩石怪]{END}之后，收集{0xFFFFFF00}[35个侵蚀岩石怪的拳]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1293,1363,0,在{0xFFFFFF00}[ 苦痛之房 ]{END}击退{0xFFFFFF00}[ 魔眼 ]{END}之后，收集{0xFFFFFF00}[ 35个痛苦的粘液 ]{END}拿给{0xFFFFFF00}[ 武艺僧长经 ]{END}。
1294,1364,0,在{0xFFFFFF00}[ 苦痛之房 ]{END}击退{0xFFFFFF00}[ 魔眼 ]{END}之后，收集{0xFFFFFF00}[ 35个痛苦的粘液 ]{END}拿给{0xFFFFFF00}[ 武艺僧长经 ]{END}。
1295,1365,0,击退{0xFFFFFF00}[悲伤之房]{END}的{0xFFFFFF00}[小穷鬼]{END}，收集{0xFFFFFF00}[35个穷鬼布袋]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1296,1366,0,击退{0xFFFFFF00}[悲伤之房]{END}的{0xFFFFFF00}[小穷鬼]{END}，收集{0xFFFFFF00}[35个穷鬼布袋]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1297,1367,0,击退{0xFFFFFF00}[苦痛之房]{END}的{0xFFFFFF00}[1个蛇吞象]{END}后，回到{0xFFFFFF00}[武艺僧长经]{END}处。
1298,1368,0,击退{0xFFFFFF00}[悲伤之房]{END}的{0xFFFFFF00}[蛇吞象]{END}，收集{0xFFFFFF00}[1个蛇吞象符咒]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1299,1369,0,击退{0xFFFFFF00}[悲伤之房]{END}的{0xFFFFFF00}[幽灵甲]{END}，收集{0xFFFFFF00}[35个幽灵魔珠]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1300,1370,0,击退{0xFFFFFF00}[悲伤之房]{END}的{0xFFFFFF00}[幽灵甲]{END}，收集{0xFFFFFF00}[35个幽灵魔珠]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1301,1371,0,去见{0xFFFFFF00}[第一寺]{END}的{0xFFFFFF00}[住持]{END}。
1302,1372,0,去见{0xFFFFFF00}[生死之塔入口]{END}的{0xFFFFFF00}[武艺僧长经]{END}。
1303,1373,0,击退{0xFFFFFF00}[悲伤之房]{END}的{0xFFFFFF00}[影妖]{END}，收集{0xFFFFFF00}[35个痛苦黑晶体]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1304,1374,0,击退{0xFFFFFF00}[悲伤之房]{END}的{0xFFFFFF00}[幽灵甲和小穷鬼]{END}，收集{0xFFFFFF00}[幽灵魔珠和穷鬼布袋各15个]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1305,1375,0,击退{0xFFFFFF00}[悲伤之房]{END}的{0xFFFFFF00}[影妖]{END}，收集{0xFFFFFF00}[35个痛苦黑晶体]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1306,1376,0,击退{0xFFFFFF00}[生死之房]{END}的{0xFFFFFF00}[侵蚀影妖]{END}，收集{0xFFFFFF00}[35个侵蚀影妖的油]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1307,1377,0,去{0xFFFFFF00}[生死之房]{END}击退{0xFFFFFF00}[黑树妖]{END}，收集{0xFFFFFF00}[35个黑树妖皮]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1308,1378,0,击退{0xFFFFFF00}[生死之房]{END}的{0xFFFFFF00}[侵蚀影妖]{END}，收集{0xFFFFFF00}[35个侵蚀影妖的油]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1309,1379,0,去见{0xFFFFFF00}[韩野村码头]{END}的{0xFFFFFF00}[研究船的人]{END}。
1310,1380,0,在{0xFFFFFF00}[生死之房]{END}击退{0xFFFFFF00}[黑树妖]{END}，收集{0xFFFFFF00}[35个黑树妖皮]{END}拿给{0xFFFFFF00}[研究船的人]{END}。
1311,1381,0,去见{0xFFFFFF00}[生死之塔入口]{END}的{0xFFFFFF00}[武艺僧长经]{END}。
1312,1382,0,击退{0xFFFFFF00}[生死之房]{END}的{0xFFFFFF00}[侵蚀黑树妖]{END}，收集{0xFFFFFF00}[35个人面根]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1313,1383,0,击退{0xFFFFFF00}[生死之房]{END}的{0xFFFFFF00}[侵蚀黑树妖]{END}，收集{0xFFFFFF00}[35个人面根]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1314,1384,0,在{0xFFFFFF00}[生死之房]{END}击退{0xFFFFFF00}[红树妖]{END}，收集{0xFFFFFF00}[35个红树生死液]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1315,1385,0,在{0xFFFFFF00}[生死之房]{END}击退{0xFFFFFF00}[红树妖]{END}，收集{0xFFFFFF00}[35个红树生死液]{END}拿给{0xFFFFFF00}[武艺僧长经]{END}。
1316,1386,0,去见{0xFFFFFF00}[铁腕谷(7)]{ENDD}的{0xFFFFFF00}[神檀树]{END}。
1317,1387,0,击退{0xFFFFFF00}[生死之房]{END}的{0xFFFFFF00}[50个侵蚀红树妖]{END}之后，回到{0xFFFFFF00}[神檀树]{END}处。
1318,1388,0,去见{0xFFFFFF00}[生死之塔入口]{END}的{0xFFFFFF00}[武艺僧长经]{END}。
1319,1389,0,击退{0xFFFFFF00}[生死之房]{END}的{0xFFFFFF00}[侵蚀红树妖]{END}，收集{0xFFFFFF00}[35个红树妖皮]{END}交给{0xFFFFFF00}[武艺僧长经]{END}。
1320,1390,0,购买{0xFFFFFF00}[中级灯火]{END}之后通过{0xFFFFFF00}[异界门]{END}进入{0xFFFFFF00}[生死地狱]{END}通关，见{0xFFFFFF00}[东泼肉]{END}。
1321,1391,0,去见{0xFFFFFF00}[血玉髓房屋顶]{END}的{0xFFFFFF00}[凶徒匪人]{END}。
1335,1405,0,击退怪物后将{0xFFFFFF00}[3个紫菜和3个紫菜材料]{END}送到{0xFFFFFF00}[清阴镖局]{END}的{0xFFFFFF00}[清阴银行]{END}处.
1351,1421,0,{0xFFFFFF00}[1周年封印书]{END}的鬼魂累积值达到100%后，去找{0xFFFFFF00}[活动帮助]{END}吧！
1355,1425,0,{0xFFFFFF00}[1周年封印书]{END}的鬼魂累积值达到100%后，去找{0xFFFFFF00}[活动帮助]{END}吧！
1356,1426,0,去见见{0xFFFFFF00}[古老的渡头(6)]{END}的{0xFFFFFF00}[受苦的导游]{END}吧
1357,1427,0,击退{0xFFFFFF00}[古老的渡头]{END}的{0xFFFFFF00}[火车轮怪60只]{END}，然后回去找{0xFFFFFF00}[受苦的导游]{END}吧
1358,1428,0,去见{0xFFFFFF00}[生死之塔入口]{END}的{0xFFFFFF00}[武艺僧长经]{END}。
1359,1429,0,去见{0xFFFFFF00}[第一寺]{END}的{0xFFFFFF00}[住持]{END}。
1360,1430,0,去见见{0xFFFFFF00}[古老的渡头(6)]{END}的{0xFFFFFF00}[受苦的导游]{END}吧
1361,1431,0,去见见{0xFFFFFF00}[古老的渡头(6)]{END}的{0xFFFFFF00}[疯癫的老人]{END}吧
1362,1432,0,去见{0xFFFFFF00}[第一寺]{END}的{0xFFFFFF00}[住持]{END}。
1363,1433,0,去见见{0xFFFFFF00}[冥珠城西]{END}的{0xFFFFFF00}[西米路]{END}吧
1364,1434,0,去见{0xFFFFFF00}[生死之塔入口]{END}的{0xFFFFFF00}[武艺僧长经]{END}。
1365,1435,0,去见见{0xFFFFFF00}[皲裂地狱内部]{END}的 {0xFFFFFF00}[秋叨鱼]{END}吧
1366,1436,0,去见见{0xFFFFFF00}[冥珠城西]{END}的{0xFFFFFF00}[西米路]{END}吧
1367,1437,0,击退怪物收集{0xFFFFFF00}[3个ben10标志]{END}交给{0xFFFFFF00}[活动帮助]{END}吧
1368,1438,0,击退怪物收集{0xFFFFFF00}[5个ben10标志]{END}交给{0xFFFFFF00}[活动帮助]{END}吧
1369,1439,0,在大目仔雪人和圣诞节宝箱上收集{0xFFFFFF00}5个[孤独的单身]{END}后回到{0xFFFFFF00}[活动帮助]{END}处
1370,1440,0,击退怪物收集{0xFFFFFF00}[3个ben10标志]{END}交给{0xFFFFFF00}[活动帮助]{END}吧
1371,1441,0,击退怪物收集{0xFFFFFF00}[1个ben10标志]{END}交给{0xFFFFFF00}[活动帮助]{END}吧
1372,1442,0,击退怪物收集{0xFFFFFF00}[3个ben10标志]{END}交给{0xFFFFFF00}[活动帮助]{END}吧
1373,1443,0,击退怪物收集{0xFFFFFF00}[3个ben10标志]{END}交给{0xFFFFFF00}[活动帮助]{END}吧
1374,1444,0,把{0xFFFFFF00}10等级的泡泡{END}交给{0xFFFFFF00}[活动帮助]{END}吧
1375,1445,0,收集1个{0xFFFFFF00}[可爱的兔娃娃]{END}，回到{0xFFFFFF00}[清阴关害了了防具店]{END}。
1376,1446,0,收集1个{0xFFFFFF00}[可爱的兔娃娃]{END}，回到{0xFFFFFF00}[清阴关害了了防具店]{END}。
1377,1457,0,去见见{0xFFFFFF00}[被破坏的密会所]{END}的{0xFFFFFF00}[冬混汤]{END}吧
1378,1458,0,去见见{0xFFFFFF00}[异界门内部]{END}的{0xFFFFFF00}[汉谟拉比商人]{END}吧
1379,1459,0,在{0xFFFFFF00}[冥珠城北]{END}的{0xFFFFFF00}[证明管理人]{END}那里获取{0xFFFFFF00}[1个高级灯火]{END}交给{0xFFFFFF00}[汉谟拉比商人]{END}吧
1380,1460,0,去见见{0xFFFFFF00}[古老的渡头]{END}的{0xFFFFFF00}[疯癫的老人]{END}吧
1381,1461,0,去见见{0xFFFFFF00}[血魔深窟]{END}的{0xFFFFFF00}[竹统泛]{END}吧
1382,1462,0,去见见{0xFFFFFF00}[战地报告室]{END}的{0xFFFFFF00}[菊花碴]{END}吧
1383,1463,0,去见见{0xFFFFFF00}[战地报告室]{END}的{0xFFFFFF00}[菊花碴]{END}吧
1384,1464,0,去见见{0xFFFFFF00}[血魔深窟]{END}的{0xFFFFFF00}[竹统泛]{END}吧
1385,1465,0,去见见{0xFFFFFF00}[南丰馆桥]{END}的{0xFFFFFF00}[记忆诊疗师]{END}吧
1386,1466,0,去见{0xFFFFFF00}[艾里村]{END}的{0xFFFFFF00}[训练所长广柱]{END}
1387,1467,0,去见{0xFFFFFF00}[艾里村]{END}的 {0xFFFFFF00}[艾里村长老]{END}
1388,1468,0,给{0xFFFFFF00}[各村]{END}的{0xFFFFFF00}[活动帮助]{END}收集{0xFFFFFF00}10个[温暖之心]{END}回来吧！
1389,1469,0,击退怪物收集{0xFFFFFF00}[3个ben10标志]{END}交给{0xFFFFFF00}[活动帮助]{END}吧
1393,1471,2,给{0xFFFFFF00}[龙林客栈]来坐老板娘{END}送去糖果
1394,1472,0,给{0xFFFFFF00}[古乐村]的心情很坏的老媪{END}送去糖果之后再回来吧！
1395,1472,1,回到{0xFFFFFF00}[龙林客栈]{END}的{0xFFFFFF00}[来坐老板娘]{END}处吧！
1396,1473,0,给{0xFFFFFF00}各村{END}的{0xFFFFFF00}[活动帮助]{END}拿去{0xFFFFFF00}10个[温暖之心]{END}
1397,1475,0,去见{0xFFFFFF00}安哥拉王宫{END}的{0xFFFFFF00}近卫兵降落伞{END}
1398,1476,0,击退{0xFFFFFF00}獐子潭洞穴{END}的{0xFFFFFF00}原虫{END}，收集{0xFFFFFF00}50个发光的分泌物{END}交给{0xFFFFFF00}近卫兵降落伞{END}
1399,1477,0,去见{0xFFFFFF00}[安哥拉市广场]{END}的{0xFFFFFF00}[医生八字胡老头{END}]和{0xFFFFFF00}[安哥拉市商家]{END}的{0xFFFFFF00}[银行员辛巴达]{END}，获得{0xFFFFFF00}[2张推荐书]{END}吧
1400,1478,0,击退{0xFFFFFF00}獐子潭洞穴{END}的{0xFFFFFF00}曲怪人{END}，收集{0xFFFFFF00}20个望天的眼{END}交给{0xFFFFFF00}[银行员辛巴达]{END}
1401,1479,0,击退{0xFFFFFF00}[獐子潭洞穴]{END}的{0xFFFFFF00}[妖粉怪]{END}，获得{0xFFFFFF00}[50个妖精粉]{END}交给{0xFFFFFF00}[医生八字胡老头]{END}
1402,1480,0,去见{0xFFFFFF00}[安哥拉王宫内部]{END}的{0xFFFFFF00}[亲卫队长罗新]{END}
1403,1481,0,去见{0xFFFFFF00}安哥拉王宫{END}的{0xFFFFFF00}近卫兵可心{END}
1404,1482,0,去见{0xFFFFFF00}[安哥拉市后门]{END}的{0xFFFFFF00}[近卫兵哈玛特]{END}
1405,1483,0,击退{0xFFFFFF00}安哥拉小胡同{END}的{0xFFFFFF00}癞蛤怪{END}，收集{0xFFFFFF00}50个[受诅咒的纪念币]{END}交给{0xFFFFFF00}[近卫兵哈玛特]{END}
1406,1484,0,去见{0xFFFFFF00}安哥拉王宫{END}的{0xFFFFFF00}近卫兵可心{END}
1407,1485,0,去见{0xFFFFFF00}[安哥拉市后门]{END}的{0xFFFFFF00}[近卫兵哈玛特]{END}
1417,1495,0,"去找找{0xFFFFFF00}[韩野村南]{END}的{0xFFFFFF00}[韩野厨房长]{END}吧, {0xFFFFFF00}击退怪物收集{0xFFFFFF00}5个找回的炸酱面{END}交给{0xFFFFFF00}清阴关{END}的{0xFFFFFF00}活动帮助{END}吧    {0xFF0000}避免与[传统手抻炸酱面]任务同时进行{END} "
1418,1496,0,把{0xFFFFFF00}[3个抻面条]{END}交给{0xFFFFFF00}[韩野厨房长]{END} 接取任务后，可在NPC可疑的乞丐处接取“开发新菜单”任务
1419,1497,0,收集{0xFFFFFF00}[10个炒炸酱酱汁]{END}交给{0xFFFFFF00}[可疑的乞丐]{END}
1420,1498,0,去跟{0xFFFFFF00}[安哥拉市后门]{END}的{0xFFFFFF00}[近卫兵哈玛特]{END}对话
1421,1499,0,把{0xFFFFFF00}1个[成年的证明]{END}交给{0xFFFFFF00}[多个村子]{END}的{0xFFFFFF00} [活动帮助]{END}
1426,1505,0,去找在清阴关凉亭{0xFFFFFF00}坐禅{END}的人 。
1427,1505,1,去找在清阴关负责{0xFFFFFF00}物品运输和仓库{END}的人
1428,1505,2,去找在一年四季樱花盛开的地方{0xFFFFFF00}出售知识的人{END}
1429,1505,3,去找冥珠城{0xFFFFFF00}道名寺的母亲{END}
1430,1505,4,在藏有龙之力量的地方，寻找代表那个地方的{0xFFFFFF00}门派的首长{END}
1431,1506,0,击退怪物，收集30个[健康食材]交给[活动帮助]
1432,1507,0,通过{0xFFFFFF00}[六长老牟永健]{END}进入{0xFFFFFF00}[沉默神殿的深处1]{END}，击退{0xFFFFFF00}[3只木棉怪]{END}后回到{0xFFFFFF00}[六长老牟永健]{END}处。
1433,1508,0,通过{0xFFFFFF00}[六长老牟永健]{END}进入{0xFFFFFF00}[沉默神殿的深处1]{END}，击退{0xFFFFFF00}[3只木棉怪]{END}后回到{0xFFFFFF00}[六长老牟永健]{END}处。
1434,1509,0,通过{0xFFFFFF00}[六长老牟永健]{END}进入{0xFFFFFF00}[沉默神殿的深处2]{END}，击退{0xFFFFFF00}[5只光辉令]{END}后回到{0xFFFFFF00}[六长老牟永健]{END}处。
1435,1510,0,通过{0xFFFFFF00}[六长老牟永健]{END}进入{0xFFFFFF00}[沉默神殿的深处2]{END}，击退{0xFFFFFF00}[5只光辉令]{END}后回到{0xFFFFFF00}[六长老牟永健]{END}处。
1436,1511,0,通过{0xFFFFFF00}[六长老牟永健]{END}进入{0xFFFFFF00}[沉默神殿的深处3]{END}，击退{0xFFFFFF00}[5只异教徒祭司长]{END}后寻找{0xFFFFFF00}[圣旨]{END}。
1437,1512,0,通过{0xFFFFFF00}[六长老牟永健]?{END}进入{0xFFFFFF00}[沉默神殿的深处3]{END}，击退{0xFFFFFF00}[5只异教徒祭司长]{END}后寻找{0xFFFFFF00}[圣旨]{END}。
1438,1513,0,与{0xFFFFFF00}[沉默神殿入口]{END}的{0xFFFFFF00}[晕倒的牟永健]{END}对话。
1439,1514,0,与{0xFFFFFF00}[沉默神殿入口]{END}的{0xFFFFFF00}[晕倒的牟永健]{END}对话。
1440,1515,0,与{0xFFFFFF00}[龙林客栈内部]{END}的{0xFFFFFF00}[魔教使徒]{END}见面。
1441,1516,0,与{0xFFFFFF00}[龙林客栈内部]{END}的{0xFFFFFF00}[魔教使徒]{END}见面。
1442,1517,0,去找{0xFFFFFF00}[龙林客栈内部]{END}的{0xFFFFFF00}[魔教使徒]{END}对话吧
1443,1518,0,使用{0xFFFFFF00}[I]{END}键打开行囊，利用窗口下方的便捷功能{0xFFFFFF00}[魔气充电]{END}将{0xFFFFFF00}[奇缺装备箱子]{END}登录上去转换成{0xFFFFFF00}[魔教装备箱子]{END}后，跟{0xFFFFFF00}[魔教使徒]{END}对话吧
1444,1519,0,跟{0xFFFFFF00}[魔教使徒]{END}对话吧
1445,1520,0,跟{0xFFFFFF00}[魔教使徒]{END}对话吧
1446,1521,0,按{0xFFFFFF00}武功[D]键和任务属性[S]键把剩下的点数全部分配完{END}后，跟[魔教使徒]对话吧
1447,1522,0,{0xFFFFFF00}按[Shift]键{END}变身成鬼魂者后，从{0xFFFFFF00}[白魂和黑魂]中选择一个佩戴，然后跟{0xFFFFFF00}[魔教使徒]{END}对话吧
1448,1523,0,击退{0xFFFFFF00}10个龙林山的虾米狼{END}之后回到[魔教使徒]处吧
1449,1524,0,击退{0xFFFFFF00}龙林山{END}的{0xFFFFFF00}猴赛雷{END}，将{0xFFFFFF00}1张猴赛雷符咒交给[魔教使徒]{END}吧
1450,1525,0,去帮{0xFFFFFF00}[异界门]{END}里面的{0xFFFFFF00}[汉谟拉比商人]{END}吧
1451,1526,0,击退{0xFFFFFF00}[龙林谷]{END}的{0xFFFFFF00}[铁牛运功散]{END}{0xFFFFFF00}[20个]{END}之后，去见{0xFFFFFF00}[龙林城北]{END}的{0xFFFFFF00}[龙林城父母官]{END}吧
1452,1527,0,去{0xFFFFFF00}[龙林城南边]{END}寻找{0xFFFFFF00}[龙林派师弟]{END}。
1453,1528,0,去{0xFFFFFF00}[沉默神殿的入口]{END}的{0xFFFFFF00}[晕倒的牟永健]{END}处吧
1454,1529,0,去{0xFFFFFF00}[沉默神殿的入口]{END}的{0xFFFFFF00}[晕倒的牟永健]{END}处吧
1455,1530,0,去找龙林城哞读册，领取不明来历的僧人托付的书
1456,1531,0,为了抵挡地狱狂牛的100次突进，击退100个地狱狂牛之后，回到不明来历的僧人处
1457,1532,0,为了掌握气的运用方法，击退100个妈妈星星之后，回到不明来历的僧人处吧
1461,1536,0,在{0xFFFFFF00}于一浩{END}经营的{0xFFFFFF00}韩野海水浴场{END}收集{0xFFFFFF00}100个[火烫的蟹钳]{END}，交给{0xFFFFFF00}[活动帮助]{END}吧
1465,1541,0,去见{0xFFFFFF00}[古乐村南边]{END}的{0xFFFFFF00}[老长老]{END}。
1466,1542,0,击退{0xFFFFFF00}[古乐山]{END}的{0xFFFFFF00}[豆腐鬼童]{END}和{0xFFFFFF00}[灯鬼]{END}，收集{0xFFFFFF00}[腐烂的豆腐]{END}和{0xFFFFFF00}[燃烧的石头]{END}{0xFFFFFF00}各30个{END}交给{0xFFFFFF00}[老长老]{END}。
1467,1543,0,去见见{0xFFFFFF00}[古乐村南边]{END}的{0xFFFFFF00}[古乐村宝芝林]{END}。
1468,1544,0,击退{0xFFFFFF00}[生死塔]{END}的{0xFFFFFF00}[红树妖]{END}，收集{0xFFFFFF00}40个[红树生死液]{END}交给{0xFFFFFF00}[古乐村宝芝林]{END}。
1469,1545,0,去见见{0xFFFFFF00}[古乐村北边]{END}的{0xFFFFFF00}[年轻书生]{END}。
1470,1546,0,击退{0xFFFFFF00}[第一阶梯]{END}的{0xFFFFFF00}[大脚怪]{END}，收集{0xFFFFFF00}40个[毒蘑菇]{END}交给{0xFFFFFF00}[年轻书生]{END}。
1471,1547,0,去见{0xFFFFFF00}[古乐村南边]{END}的{0xFFFFFF00}[老长老]{END}。
1472,1548,0,击退{0xFFFFFF00}[第一阶梯]{END}的{0xFFFFFF00}[大脚怪]{END}，收集{0xFFFFFF00}40个[毒蘑菇]{END}交给{0xFFFFFF00}[老长老]{END}。
1473,1549,0,去见见[{0xFFFFFF00}[古乐村南边]{END}的{0xFFFFFF00}[长老的外甥女]{END}。
1474,1550,0,击退{0xFFFFFF00}[第一阶梯]{END}的{0xFFFFFF00}[骷髅鸟]{END}，收集{0xFFFFFF00}40个[骷髅鸟碎片]{END}交给{0xFFFFFF00}[古乐村宝芝林]{END}。
1475,1551,0,去见{0xFFFFFF00}[古乐村南边]{END}的{0xFFFFFF00}[老长老]{END}。
1476,1552,0,击退{0xFFFFFF00}[第一阶梯]{END}的{0xFFFFFF00}[骷髅鸟]{END}，收集{0xFFFFFF00}40个[骷髅鸟碎片]{END}交给{0xFFFFFF00}[老长老]{END}。
1477,1553,0,去{0xFFFFFF00}[古乐村南边]{END}见见{0xFFFFFF00}[长老的外甥女]{END}。
1478,1554,0,103功力时见[古乐村宝芝林]、[古乐村服装店]，104功力时见[年轻书生]、[年老书生]，105功力时见[心情很坏的老媪]后回去[长老的外甥女]处。
1479,1555,0,击退{0xFFFFFF00}[第一阶梯]{END}的{0xFFFFFF00}[骷髅鸟]{END}，收集{0xFFFFFF00}40个[骷髅鸟碎片]{END}交给{0xFFFFFF00}[古乐村宝芝林]{END}。
1480,1556,0,击退{0xFFFFFF00}[第一阶梯]{END}的{0xFFFFFF00}60只[大脚怪]{END}后回去找{0xFFFFFF00}[古乐村服装店]{END}。
1481,1557,0,"在{0xFFFFFF00}[第一阶梯]{END}的{0xFFFFFF00}[大脚怪], [骷髅鸟]{END}身上获取{0xFFFFFF00}[毒蘑菇]{END}, {0xFFFFFF00}[骷髅鸟碎片]{END}各{0xFFFFFF00}10个{END}，击退{0xFFFFFF00}20只[地狱狂牛]{END}后去找{0xFFFFFF00}[年老书生]{END}。"
1482,1558,0,击退{0xFFFFFF00}[第一阶梯]{END}的{0xFFFFFF00}[大脚怪]{END}和{0xFFFFFF00}[地狱狂牛]{END}，收集{0xFFFFFF00}20个[毒蘑菇]{END}和{0xFFFFFF00}20个[牛角]{END}交给{0xFFFFFF00}[年轻书生]{END}。
1483,1559,0,击退{0xFFFFFF00}[第一阶梯]{END}的{0xFFFFFF00}60只[地狱狂牛]{END}后去找{0xFFFFFF00}[心情很坏的老媪]{END}。
1484,1560,0,击退{0xFFFFFF00}[第一阶梯]{END}的{0xFFFFFF00}[幽灵使者]{END}，收集{0xFFFFFF00}40个[幽灵帽子]{END}交给{0xFFFFFF00}[心情很坏的老媪]{END}。
1485,1561,0,去见{0xFFFFFF00}[古乐村南边]{END}的{0xFFFFFF00}[老长老]{END}。
1486,1562,0,击退{0xFFFFFF00}60只第一阶梯的幽灵使者{END}，去见{0xFFFFFF00}[第一寺]{END}的{0xFFFFFF00}[主持]{END}。
1487,1563,0,击退与自己功力相差3级以内的怪物就能获得1周年铜币，收集回来100个1周年铜币就能交换1个1周年银币。
1488,1564,0,把[{0xFFFFFF00}10个1周年银币{END}交给{0xFFFFFF00}[活动帮助]{END}吧！
1489,1565,0,击退与自己{0xFFFFFF00}功力相差3级以内的怪物{END}获得{0xFFFFFF00}10个[1周年铜币]{END}，交给{0xFFFFFF00}[活动帮助]{END}吧！
1491,1567,0,击退与自己功力相差10级以内的怪物，收集{0xFFFFFF00}10个板子{END}交给{0xFFFFFF00}[活动帮助]{END}吧
1492,1568,0,击退与自己功力相差10级以内的怪物，收集{0xFFFFFF00}10个板子{END}交给{0xFFFFFF00}[活动帮助]{END}吧
1493,1569,0,去找龙林城哞读册，领取不明来历的僧人托付的书
1494,1570,0,为了承受来自地狱狂牛100次攻击，需要击退100只地狱狂牛，然后去找不明来历的僧人。
1495,1571,0,为了学习真气的运用方法，击退100只妈妈星星后去找不明来历的僧人。
1500,1576,0,收集1个{0xFFFFFF00}[可爱的兔娃娃]{END}，回到{0xFFFFFF00}[清阴关害了了防具店]{END}。
1501,1577,0,收集1个{0xFFFFFF00}[可爱的兔娃娃]{END}，回到{0xFFFFFF00}[清阴关害了了防具店]{END}。
1502,1578,0,通过{0xFFFFFF00}[异界门]{END}的{0xFFFFFF00}[承宪道僧]{END}进入[梦幻的决战]击退{0xFFFFFF00}[梦幻的龙凤鸣]{END}后，制服{0xFFFFFF00}[梦幻女白蛇]{END}吧
1503,1579,0,跟{0xFFFFFF00}[梦幻的藏身处]{END}的{0xFFFFFF00}[梦幻女白蛇]{END}对话回到现实中，告诉{0xFFFFFF00}[异界门]{END}的{0xFFFFFF00}[异界小贩冰斗]{END}这些事吧
1504,1580,0,给{0xFFFFFF00}[龙林客栈]舞者{END}送去开学礼物吧
1505,1580,1,给{0xFFFFFF00}[龙林客栈]送外送的女人{END}送去开学礼物吧
1506,1580,2,给{0xFFFFFF00}[龙林客栈]来坐老板娘{END}送去开学礼物吧
1507,1581,0,给{0xFFFFFF00}[古乐村]心情很坏的老媪{END}送去礼物后回来吧
1508,1581,1,回到{0xFFFFFF00}[龙林客栈]{END}的{0xFFFFFF00}[来坐老板娘]{END}处吧
1510,1583,0,收集50个[初春种子]交给清阴关的[钱难赚]吧
1513,1586,0,把{0xFFFFFF00}100个国旗{END}交给{0xFFFFFF00}[活动帮助]{END}吧！
1515,1588,0,击退和自己功力相当的怪物找回{0xFFFFFF00}20个佛祖的力量{END}送给位于{0xFFFFFF00}[异界门]{END}的{0xFFFFFF00}[承宪道僧]{END}吧。
1516,1589,0,击退和自己功力相当的怪物找回{0xFFFFFF00}20个佛祖的力量{END}送给位于{0xFFFFFF00}[异界门]{END}的{0xFFFFFF00}[承宪道僧]{END}吧。
1517,1600,0,北瓶押想看看你的实力。击退{0xFFFFFF00}雨伞标{END}。每{0xFFFFFF00}击退5只{END}可以获得一次奖励。
1518,1601,0,我收到来自清阴关居民们的请求。每击退{0xFFFFFF00}7只折磨居民们的蛋蛋小妖{END}就可以获得一次奖励。
1519,1602,0,听说名为触目仔的怪物引诱并绑架村里的儿童。每击退{0xFFFFFF00}7只触目仔{END}就可以获得一次奖励。
1520,1603,0,清阴关银行打算报复攻击胡须张和镖师们的怪物。每击退{0xFFFFFF00}8只姜丝男{END}就可以获得一次奖励。
1521,1604,0,蒙骗了白斩姬和乌骨鸡的怪物原来是怪老子。每击退{0xFFFFFF00}8只怪老子{END}就可以获得一次奖励。
1522,1605,0,白斩姬想向精灵匠人道歉，特拜托你击退{0xFFFFFF00}5只威胁他们安全的铜铃眼{END}。每击退5只就可以获得一次奖励。
1523,1606,0,犯错了的乌骨鸡为了堵住路边摊的嘴巴，打算击退{0xFFFFFF00}10只他害怕的鸟人{END}。每击退10只就可以获得一次奖励。
1524,1607,0,雕刻师让我转告你，在强悍巷道内不停弹跳的车轮怪越来越多的话巷道容易坍塌。击退{0xFFFFFF00}10只车轮怪{END}就可以获得一次奖励。
1525,1608,0,清江银行为清江村居民们准备了衣服，但还缺很多材料。你去帮她击退{0xFFFFFF00}蓝舌跳跳鬼{END}吧。每击退{0xFFFFFF00}10只{END}就可以获得一次奖励。
1526,1609,0,车轮怪很可能会引发强悍巷道的坍塌。跳舞的居民说，你每击退{0xFFFFFF00}15只车轮怪{END}就可以获得一次奖励。
